player_id,player_name,bowling_style,innings_bowled,total_overs,total_balls,total_runs,economy,wickets
9432.0,Mick Lewis,right-arm fast-medium,2,56.5,341.0,391.0,6.920353982300885,0.0
1531.0,Mick Malone,right-arm fast-medium,2,102.0,612.0,315.0,3.088235294117647,4.0
67512.0,Miguel Cummins,right-arm fast-medium,2,75.0,450.0,474.0,6.32,2.0
1543.0,Mike Gatting,right-arm medium,2,65.0,392.0,336.0,5.1692307692307695,72.0
1427.0,Mike Hendrick,right-arm fast-medium,2,196.0,1248.0,681.0,3.474489795918368,5.0
2218.0,Mike Watkinson,right-arm medium,1,9.0,54.0,43.0,4.777777777777778,0.0
1649.0,Mike Whitney,left-arm fast-medium,2,351.0,2106.0,1249.0,3.5584045584045585,6.0
48821.0,Milinda Siriwardana,slow left-arm orthodox,2,99.7,601.0,547.0,5.486459378134403,23.0
88829.0,Milton Shumba,slow left-arm orthodox,2,6.5,41.0,42.0,6.461538461538462,7.0
1755.0,Milton Small,right-arm fast-medium,2,14.0,84.0,54.0,3.857142857142857,0.0
1831.0,Minhajul Abedin,right-arm offbreak,2,91.0,546.0,511.0,5.615384615384615,24.0
59061.0,Mirwais Ashraf,right-arm fast-medium,2,334.5,2009.0,1360.0,4.06576980568012,27.0
19596.0,Misbah-ul-Haq,legbreak,1,4.0,24.0,30.0,7.5,118.0
10130.0,Mitchell Johnson,left-arm fast,2,1236.3,7435.0,6008.0,4.85966189436221,58.0
50771.0,Mitchell Marsh,right-arm medium,2,359.1,2159.0,1986.0,5.530492898913951,74.0
53716.0,Mitchell McClenaghan,left-arm fast-medium,2,387.2,2336.0,2313.0,5.973657024793389,5.0
64864.0,Mitchell Santner,slow left-arm orthodox,2,811.5,4875.0,3960.0,4.87985212569316,49.0
53330.0,Mitchell Starc,left-arm fast,2,1027.2,6192.0,5373.0,5.23072429906542,46.0
68884.0,Mitchell Swepson,legbreak,2,26.2,158.0,161.0,6.145038167938932,1.0
6305.0,Mluleki Nkala,right-arm medium,2,262.6,1582.0,1570.0,5.978674790555978,30.0
46597.0,Moeen Ali,right-arm offbreak,2,996.4,5988.0,5311.0,5.330188679245283,97.0
107263.0,Mohammad Aadil Alam,right-arm medium,2,44.0,264.0,166.0,3.772727272727273,4.0
59220.0,Mohammad Abbas,right-arm medium-fast,2,27.0,162.0,153.0,5.666666666666667,0.0
2222.0,Mohammad Akram,right-arm fast-medium,2,164.5,989.0,790.0,4.802431610942249,2.0
51498.0,Mohammad Amir,left-arm fast-medium,2,500.9,3013.0,2400.0,4.791375524056698,20.0
24667.0,Mohammad Ashraful,right-arm offbreak,2,114.9,697.0,661.0,5.752828546562228,156.0
19627.0,Mohammad Asif,right-arm fast-medium,2,322.9,1941.0,1524.0,4.719727469804893,9.0
1774.0,Mohammad Azharuddin,right-arm medium,2,91.2,552.0,479.0,5.25219298245614,254.0
101421.0,Mohammad Boota,right-arm medium,1,2.0,12.0,10.0,5.0,8.0
19647.0,Mohammad Hafeez,right-arm offbreak,2,1287.3,7733.0,5400.0,4.194826380797017,201.0
103402.0,Mohammad Hasnain,right-arm fast,2,77.1,463.0,497.0,6.446173800259404,2.0
4182.0,Mohammad Hussain,slow left-arm orthodox,2,112.0,672.0,547.0,4.883928571428571,5.0
61264.0,Mohammad Irfan,left-arm fast,2,517.7,3109.0,2549.0,4.923700985126521,12.0
49420.0,Mohammad Kashif,right-arm offbreak,2,75.0,450.0,410.0,5.466666666666667,3.0
19664.0,Mohammad Khalil,left-arm medium,2,24.0,144.0,144.0,6.0,0.0
46888.0,Mohammad Nabi,right-arm offbreak,2,1263.0,7598.0,5410.0,4.283452098178939,127.0
45702.0,Mohammad Nadeem,right-arm medium-fast,2,134.8,812.0,753.0,5.586053412462907,18.0
66386.0,Mohammad Naveed,right-arm medium,2,322.2,1938.0,1757.0,5.453134698944755,24.0
56883.0,Mohammad Nawaz,slow left-arm orthodox,2,294.9,1773.0,1507.0,5.110206849779587,22.0
1347.0,Mohammad Nazir,right-arm offbreak,2,37.0,222.0,156.0,4.216216216216216,0.0
2200.0,Mohammad Rafique,slow left-arm orthodox,2,1067.8,6414.0,4739.0,4.438097021914216,89.0
70884.0,Mohammad Saifuddin,right-arm medium-fast,2,213.5,1283.0,1279.0,5.990632318501171,10.0
104685.0,Mohammad Saleem,right-arm fast,2,10.2,62.0,70.0,6.862745098039216,0.0
10776.0,Mohammad Sami,right-arm fast,2,711.2,4284.0,3567.0,5.015466816647919,27.0
58361.0,Mohammad Sanuth,right-arm offbreak,1,10.0,60.0,61.0,6.1,2.0
76501.0,Mohammad Shahzad,right-arm medium-fast,2,40.0,240.0,233.0,5.825,87.0
24677.0,Mohammad Sharif,right-arm medium-fast,2,82.3,499.0,424.0,5.151883353584448,4.0
6397.0,Mohammad Sheikh,slow left-arm orthodox,2,129.4,778.0,625.0,4.829984544049458,10.0
48987.0,Mohammad Talha,right-arm medium-fast,2,20.2,122.0,146.0,7.227722772277228,1.0
47712.0,Mohammad Tauqir,right-arm offbreak,2,81.5,491.0,383.0,4.699386503067485,7.0
105513.0,Mohammad Wasim,right-arm fast-medium,2,159.4,962.0,856.0,5.370138017565872,30.0
6455.0,Mohammad Yousuf,right-arm offbreak,1,0.2,2.0,1.0,5.0,233.0
4185.0,Mohammad Zahid,right-arm fast-medium,2,85.2,512.0,391.0,4.589201877934272,2.0
63646.0,Mohammed Shami,right-arm fast,2,828.5,4985.0,4618.0,5.573928786964394,28.0
87477.0,Mohammed Siraj,right-arm fast,2,303.3,1825.0,1550.0,5.11045169798879,6.0
1353.0,Mohinder Amarnath,right-arm medium,2,449.8,2730.0,1971.0,4.381947532236549,63.0
66722.0,Mohit Sharma,right-arm medium,2,186.1,1121.0,1020.0,5.480924234282644,4.0
1756.0,Mohsin Kamal,right-arm fast,2,146.5,881.0,760.0,5.187713310580205,3.0
1544.0,Mohsin Khan,right-arm medium,1,2.0,12.0,5.0,2.5,70.0
52327.0,Mohsin Mulla,right-arm medium,1,10.0,60.0,64.0,6.4,1.0
47078.0,Moises Henriques,right-arm fast-medium,2,67.0,402.0,347.0,5.17910447761194,13.0
58225.0,Mominul Haque,slow left-arm orthodox,2,39.0,234.0,190.0,4.871794871794871,25.0
15625.0,Monde Zondeki,right-arm fast,2,93.0,558.0,504.0,5.419354838709677,1.0
45550.0,Moneeb Iqbal,legbreak,2,45.0,270.0,270.0,6.0,8.0
10782.0,Monty Panesar,slow left-arm orthodox,2,218.0,1308.0,980.0,4.495412844036697,5.0
47289.0,Morne Morkel,right-arm fast,2,948.6,5706.0,4710.0,4.965211891208096,28.0
7255.0,Morshed Ali Khan,left-arm medium,2,23.0,138.0,85.0,3.695652173913044,0.0
67276.0,Mosaddek Hossain,right-arm offbreak,2,187.8,1130.0,969.0,5.159744408945687,25.0
45158.0,Mosharraf Hossain,slow left-arm orthodox,2,33.0,198.0,147.0,4.454545454545454,4.0
92095.0,Mrittunjoy Chowdhury,left-arm medium-fast,1,8.0,48.0,64.0,8.0,1.0
49443.0,Mudassar Bukhari,right-arm medium-fast,2,339.2,2036.0,1601.0,4.719929245283019,30.0
1515.0,Mudassar Nazar,right-arm medium,2,808.1,4855.0,3432.0,4.246999133770573,105.0
114456.0,Muhammad Jawadullah,left-arm fast-medium,2,37.1,223.0,239.0,6.442048517520216,2.0
95857.0,Muhammad Musa,right-arm fast-medium,1,16.1,97.0,101.0,6.273291925465838,0.0
108314.0,Muhammad Waseem,right-arm medium,2,8.5,53.0,66.0,7.764705882352941,48.0
108290.0,Muhammad Zuhaib,legbreak googly,2,17.0,102.0,83.0,4.882352941176471,3.0
4358.0,Mujahid Jamshed,right-arm medium,1,4.0,24.0,6.0,1.5,2.0
90165.0,Mujeeb Ur Rahman,right-arm offbreak,2,660.0,3968.0,2863.0,4.337878787878788,26.0
85763.0,Mukesh Kumar,right-arm medium,2,39.0,234.0,217.0,5.564102564102564,1.0
47100.0,Munaf Patel,right-arm medium-fast,2,523.8,3154.0,2603.0,4.969453990072547,11.0
48750.0,Munir Dar,slow left-arm orthodox,1,18.0,108.0,89.0,4.944444444444445,2.0
7136.0,Murali Kartik,slow left-arm orthodox,2,317.5,1907.0,1612.0,5.077165354330709,9.0
49342.0,Murali Vijay,right-arm offbreak,1,6.0,36.0,37.0,6.166666666666667,16.0
2003.0,Murphy Su'a,left-arm fast-medium,2,77.1,463.0,367.0,4.760051880674449,5.0
1772.0,Murray Bennett,slow left-arm orthodox,2,68.0,408.0,275.0,4.044117647058823,3.0
6292.0,Murray Goodwin,legbreak,2,40.8,248.0,210.0,5.147058823529412,67.0
11246.0,Mushfiqur Rahman,right-arm fast-medium,2,221.2,1332.0,983.0,4.443942133815551,22.0
1946.0,Mushtaq Ahmed,legbreak googly,2,1255.5,7543.0,5361.0,4.270011947431303,42.0
1105.0,Mushtaq Mohammad,legbreak googly,1,7.0,42.0,23.0,3.2857142857142856,6.0
54674.0,Mustafizur Rahman,left-arm fast-medium,2,831.5,5003.0,4307.0,5.179795550210463,21.0
2041.0,Muthiah Muralidaran,right-arm offbreak,2,3129.1,18811.0,12326.0,3.939151832795373,99.0
10409.0,Muthumudalige Pushpakumara,right-arm offbreak,1,5.0,30.0,21.0,4.2,0.0
47983.0,Nadeem Ahmed,slow left-arm orthodox,2,221.1,1327.0,932.0,4.215287200361828,12.0
1949.0,Nadeem Ghauri,slow left-arm orthodox,2,57.0,342.0,230.0,4.035087719298246,1.0
2084.0,Nadeem Khan,slow left-arm orthodox,2,16.0,96.0,81.0,5.0625,1.0
1487.0,Naeem Ahmed,slow left-arm orthodox,1,10.0,60.0,43.0,4.3,0.0
2207.0,Naeem Ashraf,left-arm fast-medium,1,7.0,42.0,52.0,7.428571428571429,1.0
47189.0,Naeem Islam,right-arm offbreak,2,289.9,1743.0,1407.0,4.853397723352881,36.0
2209.0,Naimur Rahman,right-arm offbreak,2,181.4,1094.0,904.0,4.983461962513782,25.0
35689.0,Najaf Shah,left-arm medium-fast,1,10.0,60.0,59.0,5.9,1.0
19786.0,Najeeb Amar,slow left-arm orthodox,1,40.0,240.0,172.0,4.3,3.0
65861.0,Najibullah Zadran,right-arm offbreak,2,5.0,30.0,30.0,6.0,71.0
70872.0,Najmul Hossain Shanto,right-arm offbreak,2,12.8,80.0,75.0,5.859375,41.0
89925.0,Nandre Burger,left-arm fast-medium,2,24.4,148.0,129.0,5.286885245901639,1.0
106332.0,Nangeyalia Kharote,slow left-arm orthodox,1,9.0,54.0,30.0,3.333333333333333,1.0
4015.0,Nantie Hayward,right-arm fast,2,165.3,993.0,858.0,5.190562613430127,4.0
1876.0,Narendra Hirwani,legbreak googly,2,160.0,960.0,719.0,4.49375,4.0
10223.0,Narsingh Deonarine,right-arm offbreak,2,83.3,501.0,475.0,5.702280912364946,26.0
103399.0,Naseem Shah,right-arm fast,2,114.7,695.0,543.0,4.734088927637314,1.0
1460.0,Naseer Malik,right-arm medium-fast,2,30.0,180.0,98.0,3.2666666666666666,0.0
62028.0,Nasir Aziz,right-arm offbreak,2,44.0,264.0,257.0,5.840909090909091,3.0
52363.0,Nasir Hossain,right-arm offbreak,2,208.4,1256.0,988.0,4.74088291746641,44.0
65860.0,Nasir Jamal,right-arm offbreak,1,1.0,6.0,7.0,7.0,13.0
56825.0,Nasum Ahmed,slow left-arm orthodox,2,120.7,727.0,550.0,4.556752278376139,7.0
2235.0,Nathan Astle,right-arm medium,2,806.6,4850.0,3809.0,4.722291098437887,203.0
7445.0,Nathan Bracken,left-arm fast-medium,2,956.3,5759.0,4240.0,4.433755097772666,17.0
49958.0,Nathan Coulter-Nile,right-arm fast,2,279.0,1678.0,1555.0,5.573476702508961,15.0
80817.0,Nathan Ellis,right-arm fast-medium,2,64.0,384.0,382.0,5.96875,3.0
10122.0,Nathan Hauritz,right-arm offbreak,2,453.2,2724.0,2152.0,4.748455428067079,15.0
50724.0,Nathan Lyon,right-arm offbreak,2,261.0,1566.0,1281.0,4.908045977011494,4.0
10386.0,Nathan McCullum,right-arm offbreak,2,588.4,3536.0,2956.0,5.023793337865398,51.0
59383.0,Natsai M'shangwe,legbreak,2,56.0,336.0,260.0,4.642857142857143,5.0
74633.0,Navdeep Saini,right-arm fast,2,70.0,420.0,481.0,6.871428571428571,2.0
1937.0,Naved Anjum,right-arm fast-medium,2,78.4,472.0,344.0,4.387755102040816,9.0
8334.0,Naved Latif,right-arm medium,2,8.0,48.0,51.0,6.375,11.0
19820.0,Naved-ul-Hasan,right-arm medium-fast,2,576.6,3466.0,3221.0,5.586194935830732,33.0
110065.0,Naveed Zadran,right-arm medium,1,3.0,18.0,21.0,7.0,0.0
79151.0,Naveen-ul-Haq,right-arm medium-fast,2,114.3,691.0,708.0,6.194225721784777,5.0
1743.0,Navjot Sidhu,right-arm medium,1,0.4,4.0,3.0,7.5,119.0
80083.0,Navneet Dhaliwal,right-arm medium-fast,1,1.0,6.0,20.0,20.0,7.0
53602.0,Nawroz Mangal,right-arm offbreak,2,48.5,293.0,235.0,4.845360824742268,42.0
47194.0,Nazmul Hossain,right-arm medium-fast,2,274.1,1649.0,1386.0,5.056548704852244,8.0
62002.0,Nazmul Islam,slow left-arm orthodox,2,44.0,264.0,224.0,5.090909090909091,1.0
1842.0,Neal Radford,right-arm fast-medium,2,58.0,348.0,230.0,3.9655172413793114,1.0
8238.0,Neeyamur Rashid,right-arm medium-fast,1,13.0,78.0,66.0,5.076923076923077,1.0
49383.0,Nehemiah Odhiambo,right-arm medium-fast,2,466.4,2808.0,2585.0,5.54245283018868,44.0
8172.0,Nehemiah Perry,right-arm offbreak,2,157.0,946.0,783.0,4.987261146496815,8.0
10176.0,Neil Carter,left-arm medium-fast,2,29.1,175.0,132.0,4.536082474226804,1.0
1865.0,Neil Fairbrother,left-arm medium,1,1.0,6.0,9.0,9.0,53.0
1733.0,Neil Foster,right-arm fast-medium,2,437.5,2627.0,1836.0,4.196571428571429,13.0
4030.0,Neil Johnson,right-arm fast-medium,2,249.9,1503.0,1220.0,4.881952781112445,46.0
7181.0,Neil McGarrell,slow left-arm orthodox,2,143.1,859.0,681.0,4.7589098532494765,8.0
4060.0,Neil McKenzie,right-arm medium,1,7.4,46.0,27.0,3.6486486486486487,45.0
2244.0,Neil Smith,right-arm offbreak,2,43.3,261.0,190.0,4.387990762124711,6.0
49033.0,Nelon Pascal,right-arm fast,1,4.0,24.0,29.0,7.25,1.0
53171.0,Nelson Odhiambo,right-arm medium-fast,2,53.0,318.0,256.0,4.830188679245283,6.0
97318.0,Nestor Dhamba,right-arm offbreak,2,58.0,348.0,242.0,4.172413793103448,4.0
62307.0,Neville Madziva,right-arm medium-fast,2,86.4,520.0,519.0,6.006944444444444,9.0
21452.0,Nicholas Ifill,right-arm medium,2,12.0,72.0,88.0,7.333333333333333,3.0
70405.0,Nicholas Pooran,right-arm offbreak,2,27.7,169.0,174.0,6.28158844765343,50.0
8167.0,Nicholas de Groot,right-arm medium,2,13.3,81.0,88.0,6.616541353383458,6.0
1732.0,Nick Cook,slow left-arm orthodox,2,24.0,144.0,95.0,3.9583333333333335,0.0
7237.0,Nick Dyer,right-arm offbreak,2,26.0,156.0,117.0,4.5,1.0
2239.0,Nicky Boje,slow left-arm orthodox,2,754.9,4541.0,3415.0,4.52377798383892,53.0
59933.0,Nigel Jones,right-arm medium,2,64.1,389.0,234.0,3.650546021840874,5.0
7271.0,Nikhil Chopra,right-arm offbreak,2,305.5,1835.0,1286.0,4.20949263502455,20.0
56872.0,Nikhil Dutta,right-arm offbreak,2,48.0,288.0,206.0,4.291666666666667,4.0
48087.0,Nikita Miller,slow left-arm orthodox,2,352.9,2125.0,1660.0,4.703882119580618,14.0
1955.0,Nilantha Ratnayake,right-arm fast-medium,1,16.5,101.0,98.0,5.9393939393939394,0.0
6233.0,Nilesh Kulkarni,slow left-arm orthodox,2,67.0,402.0,357.0,5.328358208955224,2.0
7267.0,Niroshan Bandaratilleke,slow left-arm orthodox,2,24.0,144.0,111.0,4.625,1.0
49174.0,Nisarg Patel,slow left-arm orthodox,2,268.7,1615.0,1281.0,4.767398585783401,28.0
2125.0,Nishantha Ranatunga,right-arm medium-fast,2,17.0,102.0,82.0,4.823529411764706,1.0
56868.0,Nitish Kumar,right-arm offbreak,2,11.0,66.0,63.0,5.727272727272728,14.0
70411.0,Nitish Rana,right-arm medium,1,3.0,18.0,10.0,3.333333333333333,1.0
3325.0,Nixon McLean,right-arm fast,2,352.4,2120.0,1729.0,4.906356413166856,26.0
56923.0,Nizakat Khan,legbreak,2,24.1,145.0,119.0,4.937759336099584,20.0
55146.0,Njabulo Ncube,right-arm fast-medium,1,8.5,53.0,69.0,8.117647058823529,0.0
53396.0,Nkrumah Bonner,legbreak,2,10.5,65.0,55.0,5.238095238095238,5.0
5617.0,Noel David,right-arm offbreak,2,32.0,192.0,133.0,4.15625,0.0
105215.0,Noor Ahmad,left-arm wrist-spin,2,85.0,510.0,515.0,6.0588235294117645,3.0
1560.0,Norbert Phillip,right-arm fast-medium,1,7.0,42.0,22.0,3.142857142857143,1.0
1691.0,Norman Cowans,right-arm fast,2,213.4,1282.0,913.0,4.278350515463917,5.0
1230.0,Norman Gifford,slow left-arm orthodox,2,20.0,120.0,50.0,2.5,1.0
65887.0,Norman Vanua,right-arm medium,2,398.6,2402.0,2085.0,5.230807827395886,49.0
71463.0,Nosaina Pokana,left-arm fast,2,164.1,989.0,762.0,4.643510054844607,9.0
93827.0,Nosthush Kenjige,slow left-arm orthodox,2,312.0,1876.0,1327.0,4.253205128205129,17.0
46206.0,Nuwan Kulasekara,right-arm fast-medium,2,1374.3,8263.0,6751.0,4.912318998763007,86.0
54131.0,Nuwan Pradeep,right-arm fast-medium,2,390.1,2345.0,2339.0,5.99589848756729,8.0
5413.0,Nuwan Zoysa,left-arm fast-medium,2,709.5,4259.0,3213.0,4.528541226215645,26.0
96014.0,Nuwanidu Fernando,right-arm offbreak,1,2.0,12.0,22.0,11.0,4.0
83915.0,Obed McCoy,left-arm fast-medium,2,14.0,84.0,109.0,7.785714285714286,0.0
80451.0,Odean Smith,right-arm fast-medium,2,47.1,283.0,261.0,5.54140127388535,7.0
110231.0,Oliver Davidson,slow left-arm orthodox,1,9.0,54.0,30.0,3.333333333333333,1.0
10331.0,Oliver Pitcher,right-arm medium,1,2.3,15.0,25.0,10.869565217391305,5.0
62459.0,Olly Stone,right-arm fast,2,53.0,318.0,317.0,5.981132075471698,2.0
2059.0,Omar Henry,slow left-arm orthodox,2,24.5,149.0,125.0,5.1020408163265305,2.0
17794.0,Omari Banks,right-arm offbreak,2,45.0,270.0,189.0,4.2,5.0
51176.0,Oronde Bascome,right-arm medium,1,3.0,18.0,22.0,7.333333333333333,6.0
57982.0,Oshada Fernando,legbreak,1,2.0,12.0,16.0,8.0,8.0
84225.0,Oshane Thomas,right-arm fast,2,152.4,920.0,1034.0,6.784776902887139,6.0
2215.0,Ottis Gibson,right-arm fast,2,121.9,739.0,621.0,5.09433962264151,10.0
6377.0,Owais Shah,right-arm offbreak,2,32.1,193.0,184.0,5.73208722741433,60.0
48249.0,Pankaj Singh,right-arm medium-fast,1,7.0,42.0,45.0,6.428571428571429,0.0
47455.0,Paras Khadka,right-arm medium-fast,2,62.0,372.0,243.0,3.9193548387096775,9.0
2293.0,Paras Mhambrey,right-arm medium,2,21.0,126.0,120.0,5.714285714285714,0.0
1471.0,Parbhu Nana,slow left-arm orthodox,2,28.5,173.0,116.0,4.0701754385964914,1.0
61997.0,Pargat Singh,right-arm offbreak,1,14.0,84.0,61.0,4.357142857142857,10.0
61863.0,Parth Desai,slow left-arm orthodox,2,102.0,612.0,485.0,4.754901960784314,3.0
58365.0,Parvez Rasool,right-arm offbreak,1,10.0,60.0,60.0,6.0,0.0
64244.0,Pat Cummins,right-arm fast,2,761.5,4583.0,4042.0,5.307944845699278,36.0
1315.0,Pat Pocock,right-arm offbreak,1,10.0,60.0,20.0,2.0,1.0
2098.0,Pat Symcox,right-arm offbreak,2,665.1,3991.0,2762.0,4.152758983611487,41.0
1799.0,Patrick Patterson,right-arm fast,2,507.0,3050.0,2206.0,4.351084812623274,5.0
2284.0,Patterson Thompson,right-arm fast-medium,2,19.0,114.0,110.0,5.789473684210527,1.0
2234.0,Paul Adams,left-arm wrist-spin,2,184.5,1109.0,815.0,4.417344173441735,4.0
1648.0,Paul Allott,right-arm fast-medium,2,135.9,819.0,552.0,4.061810154525386,5.0
2314.0,Paul Collingwood,right-arm medium,2,863.4,5186.0,4294.0,4.97336113041464,144.0
7008.0,Paul Franks,right-arm fast-medium,1,9.0,54.0,48.0,5.333333333333333,1.0
4280.0,Paul Grayson,slow left-arm orthodox,1,15.0,90.0,60.0,4.0,2.0
20369.0,Paul Harris,slow left-arm orthodox,1,30.0,180.0,83.0,2.7666666666666666,0.0
10325.0,Paul Hitchcock,right-arm medium,2,93.0,558.0,468.0,5.032258064516129,4.0
45549.0,Paul Hoffmann,right-arm medium-fast,2,123.5,743.0,555.0,4.493927125506073,11.0
1880.0,Paul Jarvis,right-arm fast-medium,2,145.9,879.0,672.0,4.605894448252228,6.0
1625.0,Paul McEwan,right-arm medium,2,70.0,420.0,353.0,5.042857142857143,15.0
9205.0,Paul Mooney,right-arm medium,2,14.3,87.0,100.0,6.9930069930069925,1.0
2005.0,Paul Reiffel,right-arm fast-medium,2,788.0,4732.0,3096.0,3.928934010152284,36.0
52631.0,Paul Stirling,right-arm offbreak,2,406.1,2441.0,1942.0,4.782073380940655,151.0
2169.0,Paul Strang,legbreak googly,2,723.9,4351.0,3173.0,4.383202099737533,49.0
2074.0,Paul Taylor,left-arm fast-medium,1,3.0,18.0,20.0,6.666666666666667,1.0
6291.0,Paul Wilson,right-arm fast-medium,2,93.4,562.0,450.0,4.817987152034261,3.0
7211.0,Paul Wiseman,right-arm offbreak,2,74.6,450.0,368.0,4.9329758713136735,2.0
56854.0,Paul van Meekeren,right-arm fast-medium,2,171.2,1028.0,987.0,5.765186915887851,11.0
2262.0,Paul-Jan Bakker,right-arm medium-fast,2,43.0,258.0,215.0,5.0,0.0
95870.0,Pawan Sarraf,right-arm offbreak,2,53.4,322.0,251.0,4.700374531835206,9.0
7567.0,Pedro Collins,left-arm fast-medium,2,262.5,1577.0,1212.0,4.617142857142857,7.0
1461.0,Pervez Mir,right-arm medium-fast,1,19.0,122.0,77.0,4.052631578947368,2.0
45001.0,Peter Borren,right-arm medium,2,329.5,1979.0,1620.0,4.916540212443096,45.0
2253.0,Peter Cantrell,right-arm offbreak,2,31.0,186.0,170.0,5.483870967741935,5.0
65913.0,Peter Chase,right-arm medium-fast,2,206.2,1238.0,1356.0,6.5761396702230845,10.0
52609.0,Peter Connell,right-arm medium-fast,2,94.0,564.0,518.0,5.51063829787234,2.0
2013.0,Peter Kirsten,right-arm offbreak,2,30.3,183.0,152.0,5.016501650165017,35.0
1365.0,Peter Lever,right-arm fast-medium,2,67.2,440.0,261.0,3.883928571428571,1.0
2213.0,Peter Martin,right-arm fast-medium,2,174.4,1048.0,806.0,4.621559633027522,6.0
9228.0,Peter Ongondo,right-arm fast-medium,2,516.2,3102.0,2350.0,4.552499031383184,43.0
1725.0,Peter Rawson,right-arm fast-medium,2,95.1,571.0,427.0,4.490010515247109,5.0
45980.0,Peter Siddle,right-arm fast-medium,2,150.1,901.0,743.0,4.9500333111259165,3.0
1859.0,Peter Taylor,right-arm offbreak,2,655.7,3937.0,2740.0,4.17874027756596,22.0
1501.0,Peter Willey,right-arm offbreak,2,171.5,1031.0,659.0,3.8425655976676394,23.0
1576.0,Phil Carlson,right-arm medium,2,21.0,168.0,70.0,3.333333333333333,2.0
1850.0,Phil DeFreitas,right-arm fast-medium,2,949.6,5712.0,3775.0,3.975358045492839,43.0
46819.0,Phil Eaglestone,left-arm medium,1,7.0,42.0,60.0,8.571428571428571,1.0
1450.0,Phil Edmonds,slow left-arm orthodox,2,246.2,1534.0,965.0,3.9195775792038994,11.0
1879.0,Phil Simmons,right-arm medium,2,645.2,3880.0,2876.0,4.457532548047117,127.0
1984.0,Phil Tufnell,slow left-arm orthodox,2,170.0,1020.0,699.0,4.1117647058823525,1.0
93297.0,Philippe Boissevain,legbreak googly,2,46.3,279.0,326.0,7.041036717062635,6.0
45237.0,Piet Rinke,right-arm fast-medium,2,45.7,277.0,273.0,5.973741794310722,18.0
48503.0,Pieter Seelaar,slow left-arm orthodox,2,434.1,2609.0,2034.0,4.6855563234277815,29.0
4122.0,Pieter Strydom,slow left-arm orthodox,2,42.0,252.0,206.0,4.904761904761905,5.0
53164.0,Pikky Ya France,right-arm offbreak,2,144.1,865.0,661.0,4.587092297015961,10.0
73499.0,Pipi Raho,right-arm fast-medium,1,7.3,45.0,32.0,4.383561643835616,0.0
47185.0,Piyush Chawla,legbreak,2,218.4,1312.0,1117.0,5.114468864468864,7.0
3399.0,Pommie Mbangwa,right-arm fast-medium,2,227.7,1369.0,1140.0,5.006587615283268,7.0
60591.0,Prabath Jayasuriya,slow left-arm orthodox,2,16.0,96.0,95.0,5.9375,1.0
8201.0,Prabath Nissanka,right-arm medium-fast,2,165.7,997.0,857.0,5.171997585998794,8.0
47095.0,Pradeep Jeyapragash,right-arm fast-medium,1,6.0,36.0,21.0,3.5,0.0
48431.0,Pragyan Ojha,slow left-arm orthodox,2,145.6,876.0,652.0,4.478021978021978,2.0
80773.0,Pramod Madushan,right-arm medium-fast,2,60.2,362.0,426.0,7.07641196013289,5.0
1998.0,Pramodya Wickramasinghe,right-arm fast-medium,2,951.6,5720.0,4321.0,4.540773434216057,40.0
2195.0,Prashant Vaidya,right-arm medium-fast,1,30.4,184.0,174.0,5.723684210526316,2.0
84635.0,Prasidh Krishna,right-arm fast-medium,2,131.8,794.0,742.0,5.6297420333839145,2.0
105076.0,Pratis GC,left-arm medium,2,21.0,126.0,90.0,4.285714285714286,0.0
93043.0,Praveen Jayawickrama,slow left-arm orthodox,2,33.0,198.0,177.0,5.363636363636363,1.0
48319.0,Praveen Kumar,right-arm medium,2,539.8,3242.0,2774.0,5.13894034827714,21.0
2057.0,Pravin Amre,legbreak,1,0.2,2.0,4.0,20.0,25.0
62583.0,Preston Mommsen,right-arm offbreak,2,22.0,132.0,130.0,5.909090909090909,36.0
49118.0,Prince Masvaure,left-arm fast-medium,1,3.0,18.0,19.0,6.333333333333333,2.0
45326.0,Prosper Utseya,right-arm offbreak,2,1427.1,8571.0,6239.0,4.371802957045757,84.0
20731.0,Pulasthi Gunaratne,right-arm fast-medium,2,159.1,959.0,908.0,5.707102451288498,5.0
87553.0,Qadeer Ahmed,right-arm medium-fast,2,86.0,516.0,467.0,5.430232558139535,2.0
84117.0,Qais Ahmad,legbreak,2,21.4,130.0,133.0,6.214953271028038,2.0
48703.0,Qaiser Ali,right-arm offbreak,2,30.2,182.0,132.0,4.370860927152318,16.0
1825.0,R.P.Singh,left-arm fast-medium,2,13.4,82.0,77.0,5.746268656716418,0.0
47123.0,RP Singh,left-arm fast-medium,2,426.9,2565.0,2343.0,5.488404778636683,10.0
89105.0,Rachin Ravindra,slow left-arm orthodox,2,138.7,835.0,839.0,6.049026676279741,20.0
53786.0,Raees Ahmadzai,right-arm offbreak,1,4.0,24.0,16.0,4.0,3.0
47212.0,Ragheb Aga,right-arm medium-fast,2,67.0,402.0,320.0,4.776119402985074,9.0
54013.0,Rahat Ali,left-arm fast-medium,2,113.1,679.0,658.0,5.817860300618921,3.0
66398.0,Rahmat Shah,legbreak googly,2,89.9,543.0,532.0,5.917686318131256,103.0
103385.0,Rahul Bhatia,slow left-arm orthodox,1,17.9,111.0,124.0,6.927374301675978,2.0
95219.0,Rahul Chahar,legbreak googly,1,10.0,60.0,54.0,5.4,1.0
