matches_bat,innings_batted,runs,balls,fours,sixes,bat_avg,strike_rate,matches_bowl,innings_bowled,wickets,runs_conceded,overs,player_name
9,9,83.0,155.0,8.0,1.0,9.222222222222221,53.5483870967742,,,,,,Reinhardt Strydom
5,5,39.0,135.0,2.0,0.0,7.8,28.888888888888886,,,,,,Reinout Scholte
49,49,65.0,203.0,1.0,0.0,1.3265306122448979,32.01970443349754,,,,,,Reon King
2,2,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,Riaan Walters
5,5,120.0,192.0,12.0,2.0,24.0,62.5,,,,,,Riaz Hassan
2,2,44.0,56.0,8.0,0.0,22.0,78.57142857142857,,,,,,Riaz Poonawala
106,106,2085.0,2157.0,185.0,75.0,19.669811320754718,96.66203059805285,,,,,,Ricardo Powell
1,1,8.0,13.0,0.0,0.0,8.0,61.53846153846154,,,,,,Richard Austin
3,3,25.0,50.0,3.0,0.0,8.333333333333334,50.0,,,,,,Richard Blakey
14,14,34.0,62.0,0.0,1.0,2.4285714285714284,54.83870967741935,,,,,,Richard Collinge
14,14,86.0,110.0,3.0,1.0,6.142857142857143,78.18181818181819,,,,,,Richard Ellison
11,11,167.0,360.0,16.0,3.0,15.181818181818182,46.38888888888889,,,,,,Richard Gabriel
113,113,1751.0,2319.0,123.0,25.0,15.495575221238939,75.5066839154808,,,,,,Richard Hadlee
25,25,68.0,119.0,4.0,0.0,2.72,57.14285714285714,,,,,,Richard Illingworth
10,10,16.0,20.0,1.0,1.0,1.6,80.0,,,,,,Richard Johnson
5,5,168.0,329.0,14.0,2.0,33.6,51.06382978723404,,,,,,Richard Jones
43,43,168.0,206.0,16.0,7.0,3.9069767441860463,81.55339805825243,,,,,,Richard Ngarava
12,12,65.0,109.0,2.0,0.0,5.416666666666667,59.63302752293578,,,,,,Richard Petrie
9,9,248.0,448.0,25.0,1.0,27.555555555555557,55.35714285714286,,,,,,Richard Reid
3,3,31.0,67.0,3.0,0.0,10.333333333333334,46.26865671641791,,,,,,Richard Sims
42,42,322.0,330.0,20.0,4.0,7.666666666666667,97.57575757575758,,,,,,Richard Snell
2,2,4.0,11.0,1.0,0.0,2.0,36.36363636363637,,,,,,Richard Staple
3,3,6.0,10.0,1.0,0.0,2.0,60.0,,,,,,Richard Webb
12,12,12.0,36.0,0.0,0.0,1.0,33.33333333333333,,,,,,Richard de Groen
113,113,2962.0,3993.0,201.0,65.0,26.212389380530972,74.17981467568244,,,,,,Richie Berrington
223,223,6248.0,9801.0,541.0,54.0,28.017937219730943,63.74859708193041,,,,,,Richie Richardson
2,2,82.0,143.0,7.0,1.0,41.0,57.34265734265735,,,,,,Richie Robinson
36,36,618.0,847.0,61.0,13.0,17.166666666666668,72.96340023612751,,,,,,Richmond Mutumbami
18,18,363.0,679.0,26.0,0.0,20.166666666666668,53.46097201767305,,,,,,Rick Darling
14,14,320.0,623.0,14.0,0.0,22.857142857142858,51.36436597110754,,,,,,Rick McCosker
373,373,13704.0,17046.0,1231.0,162.0,36.73994638069705,80.39422738472369,,,,,,Ricky Ponting
143,143,1865.0,2662.0,118.0,27.0,13.041958041958042,70.06010518407213,,,,,,Ridley Jacobs
2,2,4.0,4.0,0.0,0.0,2.0,100.0,,,,,,Rijan Dhakal
19,19,144.0,232.0,12.0,1.0,7.578947368421052,62.06896551724138,,,,,,Rikki Clarke
36,36,1239.0,1313.0,131.0,22.0,34.416666666666664,94.36405178979437,,,,,,Rilee Rossouw
25,25,347.0,461.0,26.0,6.0,13.88,75.27114967462039,,,,,,Riley Hekure
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Riley Meredith
2,2,55.0,41.0,5.0,3.0,27.5,134.14634146341464,,,,,,Rinku Singh
29,29,865.0,811.0,90.0,26.0,29.82758620689655,106.6584463625154,,,,,,Rishabh Pant
3,3,54.0,22.0,5.0,5.0,18.0,245.45454545454547,,,,,,Rishad Hossain
3,3,12.0,13.0,1.0,0.0,4.0,92.3076923076923,,,,,,Rishi Dhawan
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Rizwan Ahmed
33,33,764.0,685.0,92.0,35.0,23.151515151515152,111.53284671532846,,,,,,Rizwan Cheema
1,1,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,Rizwan Latif
3,3,20.0,129.0,1.0,0.0,6.666666666666667,15.503875968992247,,,,,,Rizwan-uz-Zaman
4,4,137.0,196.0,6.0,2.0,34.25,69.89795918367348,,,,,,Rob Bailey
5,5,54.0,135.0,6.0,0.0,10.8,40.0,,,,,,Rob Key
21,21,586.0,776.0,53.0,13.0,27.904761904761905,75.51546391752578,,,,,,Rob Nicol
15,15,154.0,172.0,11.0,3.0,10.266666666666667,89.53488372093024,,,,,,Rob Taylor
2,2,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,Robbie Hart
4,4,97.0,159.0,5.0,0.0,24.25,61.0062893081761,,,,,,Robbie Kerr
2,2,16.0,46.0,1.0,0.0,8.0,34.78260869565217,,,,,,Robert Anderson
2,2,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,Robert Callender
50,50,345.0,519.0,23.0,2.0,6.9,66.47398843930635,,,,,,Robert Croft
8,8,26.0,66.0,1.0,0.0,3.25,39.39393939393939,,,,,,Robert Haynes
7,7,17.0,15.0,2.0,0.0,2.4285714285714284,113.33333333333333,,,,,,Robert Kennedy
8,8,54.0,63.0,5.0,1.0,6.75,85.71428571428571,,,,,,Robert Samuels
3,3,7.0,27.0,0.0,0.0,2.3333333333333335,25.925925925925924,,,,,,Robert van Oosterom
7,7,110.0,334.0,8.0,0.0,15.714285714285714,32.93413173652694,,,,,,Robin Brown
15,15,54.0,93.0,3.0,0.0,3.6,58.06451612903226,,,,,,Robin Jackman
78,78,556.0,688.0,51.0,5.0,7.128205128205129,80.81395348837209,,,,,,Robin Peterson
132,132,2336.0,3144.0,135.0,41.0,17.696969696969695,74.30025445292621,,,,,,Robin Singh
70,70,2419.0,3473.0,239.0,22.0,34.55714285714286,69.65159804203859,,,,,,Robin Smith
45,45,934.0,1031.0,107.0,19.0,20.755555555555556,90.59165858389913,,,,,,Robin Uthappa
3,3,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,Robiul Islam
33,33,583.0,1008.0,50.0,1.0,17.666666666666668,57.837301587301596,,,,,,Rod Latham
91,91,1225.0,1489.0,86.0,17.0,13.461538461538462,82.26997985224983,,,,,,Rod Marsh
11,11,33.0,71.0,1.0,0.0,3.0,46.478873239436616,,,,,,Rod McCurdy
70,70,137.0,217.0,8.0,0.0,1.957142857142857,63.133640552995395,,,,,,Rodney Hogg
1,1,3.0,11.0,0.0,0.0,3.0,27.27272727272727,,,,,,Rodney Redmond
11,11,130.0,249.0,9.0,0.0,11.818181818181818,52.208835341365464,,,,,,Rodney Trott
27,27,167.0,187.0,12.0,6.0,6.185185185185185,89.3048128342246,,,,,,Roelof van der Merwe
72,72,629.0,1046.0,51.0,1.0,8.73611111111111,60.133843212237096,,,,,,Roger Binny
105,105,855.0,1162.0,53.0,18.0,8.142857142857142,73.58003442340791,,,,,,Roger Harper
37,37,73.0,94.0,4.0,3.0,1.972972972972973,77.6595744680851,,,,,,Roger Telemachus
84,84,2717.0,3603.0,240.0,33.0,32.345238095238095,75.40938107132945,,,,,,Roger Twose
2,2,5.0,12.0,1.0,0.0,2.5,41.66666666666667,,,,,,Roger Whelan
8,8,18.0,48.0,0.0,0.0,2.25,37.5,,,,,,Roger Wijesuriya
4,4,31.0,38.0,2.0,0.0,7.75,81.57894736842105,,,,,,Roger Woolley
2,2,34.0,75.0,3.0,0.0,17.0,45.33333333333333,,,,,,Rohan Alexander
10,10,151.0,234.0,8.0,2.0,15.1,64.52991452991454,,,,,,Rohan Gavaskar
2,2,17.0,42.0,1.0,0.0,8.5,40.476190476190474,,,,,,Rohan Jayasekera
7,7,164.0,273.0,19.0,1.0,23.428571428571427,60.07326007326007,,,,,,Rohan Kanhai
81,81,1504.0,2366.0,123.0,26.0,18.567901234567902,63.56720202874049,,,,,,Rohan Mustafa
61,61,1586.0,2127.0,128.0,29.0,26.0,74.56511518570757,,,,,,Rohit Paudel
259,259,10709.0,11644.0,994.0,323.0,41.34749034749035,91.97011336310547,,,,,,Rohit Sharma
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Rokhan Barakzai
3,3,58.0,68.0,5.0,0.0,19.333333333333332,85.29411764705883,,,,,,Roland Butcher
37,37,599.0,876.0,35.0,3.0,16.18918918918919,68.37899543378995,,,,,,Roland Holder
11,11,171.0,280.0,11.0,3.0,15.545454545454545,61.07142857142858,,,,,,Roland Lefebvre
31,31,398.0,389.0,38.0,13.0,12.838709677419354,102.31362467866323,,,,,,Romario Shepherd
188,188,3711.0,4776.0,411.0,17.0,19.73936170212766,77.70100502512562,,,,,,Romesh Kaluwitharana
1,1,3.0,29.0,0.0,0.0,3.0,10.344827586206897,,,,,,Ron Hart
1,1,19.0,41.0,2.0,0.0,19.0,46.34146341463415,,,,,,Ron Headley
31,31,360.0,549.0,23.0,2.0,11.612903225806452,65.57377049180327,,,,,,Ronnie Irani
2,2,15.0,51.0,2.0,0.0,7.5,29.411764705882355,,,,,,Ronsford Beaton
1,1,4.0,14.0,1.0,0.0,4.0,28.57142857142857,,,,,,Rony Talukdar
10,10,105.0,124.0,9.0,5.0,10.5,84.67741935483872,,,,,,Rory Kleinveldt
8,8,44.0,77.0,3.0,0.0,5.5,57.14285714285714,,,,,,Rory McCann
209,209,5162.0,8521.0,331.0,17.0,24.698564593301434,60.5797441614834,,,,,,Roshan Mahanama
9,9,255.0,349.0,22.0,0.0,28.333333333333332,73.06590257879655,,,,,,Ross Edwards
25,25,90.0,147.0,8.0,0.0,3.6,61.224489795918366,,,,,,Ross Lyons
230,230,8607.0,10330.0,713.0,147.0,37.42173913043478,83.32042594385285,,,,,,Ross Taylor
43,43,783.0,1044.0,57.0,4.0,18.209302325581394,75.0,,,,,,Roston Chase
49,49,979.0,1153.0,63.0,42.0,19.979591836734695,84.90893321769298,,,,,,Rovman Powell
55,55,1573.0,2315.0,117.0,4.0,28.6,67.94816414686825,,,,,,Roy Dias
12,12,311.0,440.0,27.0,1.0,25.916666666666668,70.68181818181817,,,,,,Roy Fredericks
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Roy Kaia
2,2,24.0,47.0,4.0,0.0,12.0,51.06382978723404,,,,,,Roy Lamsam
1,1,5.0,9.0,1.0,0.0,5.0,55.55555555555556,,,,,,Royston Crandon
1,1,10.0,6.0,1.0,1.0,10.0,166.66666666666669,,,,,,Ruaidhri Smith
103,103,144.0,277.0,14.0,2.0,1.3980582524271845,51.985559566786996,,,,,,Rubel Hossain
38,38,395.0,464.0,25.0,18.0,10.394736842105264,85.12931034482759,,,,,,Ruben Trumpelmann
14,14,7.0,15.0,0.0,0.0,0.5,46.666666666666664,,,,,,Ruchira Perera
7,7,32.0,25.0,2.0,1.0,4.571428571428571,128.0,,,,,,Rudi Bryson
1,1,4.0,14.0,0.0,0.0,4.0,28.57142857142857,,,,,,Rudi Steyn
5,5,26.0,38.0,2.0,1.0,5.2,68.42105263157895,,,,,,Rudi van Vuuren
69,69,612.0,705.0,43.0,18.0,8.869565217391305,86.80851063829788,,,,,,Rumesh Ratnayake
9,9,27.0,24.0,5.0,0.0,3.0,112.5,,,,,,Rumman Raees
55,55,1519.0,2289.0,123.0,15.0,27.618181818181817,66.36085626911316,,,,,,Runako Morton
2,2,17.0,14.0,1.0,0.0,8.5,121.42857142857142,,,,,,Runish Gudhka
179,179,3950.0,5443.0,284.0,21.0,22.067039106145252,72.5702737460959,,,,,,Russel Arnold
1,1,3.0,4.0,0.0,0.0,3.0,75.0,,,,,,Rustam Bhatti
18,18,50.0,102.0,5.0,0.0,2.7777777777777777,49.01960784313725,,,,,,Rusty Theron
6,6,115.0,157.0,16.0,0.0,19.166666666666668,73.24840764331209,,,,,,Ruturaj Gaikwad
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Ruud Nijman
19,19,455.0,677.0,40.0,11.0,23.94736842105263,67.20827178729691,,,,,,Ruvindu Gunasekera
84,84,844.0,1320.0,29.0,4.0,10.047619047619047,63.93939393939394,,,,,,Ruwan Kalpage
52,52,938.0,1179.0,73.0,23.0,18.03846153846154,79.55894826123834,,,,,,Ryan Burl
2,2,54.0,70.0,6.0,0.0,27.0,77.14285714285715,,,,,,Ryan Campbell
1,1,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,Ryan Flannigan
2,2,56.0,72.0,7.0,1.0,28.0,77.77777777777779,,,,,,Ryan Haire
21,21,48.0,48.0,3.0,1.0,2.2857142857142856,100.0,,,,,,Ryan Harris
11,11,15.0,63.0,0.0,0.0,1.3636363636363635,23.809523809523807,,,,,,Ryan Higgins
13,13,101.0,170.0,11.0,0.0,7.769230769230769,59.411764705882355,,,,,,Ryan Hinds
9,9,13.0,32.0,0.0,0.0,1.4444444444444444,40.625,,,,,,Ryan Hurley
13,13,43.0,80.0,1.0,0.0,3.3076923076923075,53.75,,,,,,Ryan Klein
52,52,461.0,639.0,40.0,6.0,8.865384615384615,72.14397496087636,,,,,,Ryan McLaren
5,5,108.0,178.0,6.0,2.0,21.6,60.67415730337079,,,,,,Ryan Murray
1,1,1.0,9.0,0.0,0.0,1.0,11.11111111111111,,,,,,Ryan Ramdass
2,2,17.0,26.0,0.0,1.0,8.5,65.38461538461539,,,,,,Ryan Rickelton
25,25,133.0,194.0,11.0,0.0,5.32,68.55670103092784,,,,,,Ryan Sidebottom
8,8,70.0,142.0,7.0,2.0,8.75,49.29577464788733,,,,,,Ryan Steede
35,35,956.0,1286.0,101.0,10.0,27.314285714285713,74.33903576982893,,,,,,Ryan Watson
32,32,1541.0,1757.0,130.0,29.0,48.15625,87.70631758679568,,,,,,Ryan ten Doeschate
7,7,79.0,172.0,4.0,0.0,11.285714285714286,45.93023255813954,,,,,,S Badrinath
12,12,136.0,202.0,9.0,3.0,11.333333333333334,67.32673267326733,,,,,,Saad Bin Zafar
3,3,99.0,124.0,9.0,1.0,33.0,79.83870967741935,,,,,,Saad Nasim
7,7,184.0,341.0,13.0,0.0,26.285714285714285,53.95894428152492,,,,,,Saadat Ali
32,32,362.0,560.0,27.0,2.0,11.3125,64.64285714285715,,,,,,Saba Karim
65,65,1333.0,1461.0,153.0,24.0,20.50769230769231,91.23887748117727,,,,,,Sabbir Rahman
4,4,12.0,13.0,2.0,0.0,3.0,92.3076923076923,,,,,,Sabir Ali
457,457,18426.0,21368.0,2016.0,195.0,40.31947483588621,86.23174840883564,,,,,,Sachin Tendulkar
17,17,332.0,383.0,33.0,5.0,19.529411764705884,86.68407310704961,,,,,,Sachith Pathirana
48,48,290.0,311.0,31.0,6.0,6.041666666666667,93.2475884244373,,,,,,Sachithra Senanayake
24,24,646.0,1092.0,70.0,1.0,26.916666666666668,59.15750915750916,,,,,,Sadagoppan Ramesh
22,22,72.0,139.0,5.0,0.0,3.272727272727273,51.798561151079134,,,,,,Sadanand Viswanath
41,41,1170.0,1223.0,120.0,7.0,28.536585365853657,95.66639411283728,,,,,,Sadeera Samarawickrama
19,19,383.0,755.0,39.0,1.0,20.157894736842106,50.72847682119205,,,,,,Sadiq Mohammad
113,113,324.0,535.0,25.0,0.0,2.8672566371681416,60.5607476635514,,,,,,Saeed Ajmal
247,247,8824.0,10938.0,938.0,97.0,35.7246963562753,80.67288352532455,,,,,,Saeed Anwar
4,4,65.0,131.0,7.0,0.0,16.25,49.61832061068702,,,,,,Saeed Azad
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Saeed-al-Saffar
79,79,540.0,747.0,36.0,5.0,6.8354430379746836,72.28915662650603,,,,,,Safyaan Sharif
8,8,7.0,41.0,0.0,0.0,0.875,17.073170731707318,,,,,,Sagar Dhakal
1,1,3.0,20.0,0.0,0.0,3.0,15.0,,,,,,Sagar Pun
5,5,89.0,134.0,6.0,0.0,17.8,66.4179104477612,,,,,,Sahan Arachchige
3,3,127.0,142.0,17.0,1.0,42.333333333333336,89.43661971830986,,,,,,Sai Sudharsan
7,7,37.0,59.0,3.0,0.0,5.285714285714286,62.71186440677966,,,,,,Saiful Islam
7,7,23.0,29.0,2.0,0.0,3.2857142857142856,79.3103448275862,,,,,,Sairaj Bahutule
17,17,381.0,497.0,34.0,3.0,22.41176470588235,76.65995975855131,,,,,,Saiteja Mukkamalla
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Sajeewa Weerakoon
38,38,39.0,92.0,3.0,1.0,1.0263157894736843,42.391304347826086,,,,,,Sajeewa de Silva
12,12,130.0,293.0,10.0,0.0,10.833333333333334,44.36860068259386,,,,,,Sajid Ali
26,26,85.0,101.0,8.0,1.0,3.269230769230769,84.15841584158416,,,,,,Sajid Mahmood
2,2,15.0,46.0,0.0,0.0,7.5,32.608695652173914,,,,,,Sajjad Ahmed
2,2,5.0,9.0,0.0,0.0,2.5,55.55555555555556,,,,,,Sajjad Akbar
6,6,25.0,53.0,0.0,1.0,4.166666666666667,47.16981132075472,,,,,,Saleem Altaf
48,48,1579.0,2214.0,162.0,9.0,32.895833333333336,71.31887985546523,,,,,,Saleem Elahi
39,39,36.0,73.0,0.0,0.0,0.9230769230769231,49.31506849315068,,,,,,Saleem Jaffar
283,283,7170.0,9383.0,514.0,34.0,25.335689045936395,76.41479271022061,,,,,,Saleem Malik
20,20,331.0,650.0,29.0,1.0,16.55,50.92307692307693,,,,,,Saleem Mukuddem
1,1,18.0,39.0,0.0,0.0,18.0,46.15384615384615,,,,,,Saleem Pervez
6,6,159.0,173.0,15.0,8.0,26.5,91.90751445086705,,,,,,Saleem Raza
86,86,768.0,1024.0,52.0,6.0,8.930232558139535,75.0,,,,,,Saleem Yousuf
19,19,34.0,42.0,1.0,1.0,1.7894736842105263,80.95238095238095,,,,,,Salil Ankola
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Saliya Ahangama
78,78,2725.0,3572.0,343.0,7.0,34.93589743589744,76.28779395296752,,,,,,Salman Butt
3,3,43.0,79.0,5.0,0.0,14.333333333333334,54.43037974683544,,,,,,Salman Faris
1,1,0.0,0.0,0.0,0.0,0.0,,,,,,,Salman Farooq
27,27,702.0,771.0,74.0,8.0,26.0,91.05058365758755,,,,,,Sam Billings
29,29,468.0,489.0,28.0,21.0,16.137931034482758,95.70552147239265,,,,,,Sam Curran
2,2,106.0,100.0,8.0,0.0,53.0,106.0,,,,,,Sam Hain
17,17,400.0,530.0,54.0,4.0,23.529411764705884,75.47169811320755,,,,,,Saman Jayantha
23,23,256.0,421.0,11.0,2.0,11.130434782608695,60.80760095011877,,,,,,Sameer Dighe
4,4,78.0,117.0,9.0,0.0,19.5,66.66666666666666,,,,,,Sami Aslam
3,3,19.0,31.0,1.0,0.0,6.333333333333333,61.29032258064516,,,,,,Sami Faridi
35,35,482.0,517.0,37.0,12.0,13.771428571428572,93.23017408123792,,,,,,Samit Patel
2,2,0.0,0.0,0.0,0.0,0.0,,,,,,,Samiullah Khan
84,84,1811.0,2765.0,137.0,26.0,21.55952380952381,65.49728752260397,,,,,,Samiullah Shinwari
2,2,4.0,7.0,0.0,0.0,2.0,57.14285714285714,,,,,,Samiur Rahman
3,3,38.0,126.0,2.0,0.0,12.666666666666666,30.158730158730158,,,,,,Samuel Walusimbi
439,439,13430.0,14725.0,1500.0,270.0,30.592255125284737,91.20543293718167,,,,,,Sanath Jayasuriya
2,2,11.0,41.0,1.0,0.0,5.5,26.82926829268293,,,,,,Sanath Kaluperuma
10,10,91.0,104.0,4.0,4.0,9.1,87.5,,,,,,Sanchit Sharma
35,35,581.0,793.0,33.0,25.0,16.6,73.26607818411097,,,,,,Sandeep Goud
10,10,121.0,220.0,11.0,0.0,12.1,55.00000000000001,,,,,,Sandeep Gupta
14,14,264.0,442.0,17.0,2.0,18.857142857142858,59.72850678733032,,,,,,Sandeep Jyoti
51,51,376.0,454.0,33.0,6.0,7.372549019607843,82.81938325991189,,,,,,Sandeep Lamichhane
45,45,1005.0,1223.0,74.0,12.0,22.333333333333332,82.17497955846281,,,,,,Sandeep Patil
3,3,73.0,66.0,9.0,1.0,24.333333333333332,110.6060606060606,,,,,,Sandun Weerakkody
15,15,180.0,239.0,14.0,3.0,12.0,75.31380753138075,,,,,,Sanjay Bangar
3,3,13.0,24.0,0.0,1.0,4.333333333333333,54.166666666666664,,,,,,Sanjay Krishnamurthi
73,73,1994.0,3101.0,99.0,10.0,27.315068493150687,64.30183811673653,,,,,,Sanjay Manjrekar
2,2,8.0,14.0,0.0,0.0,4.0,57.14285714285714,,,,,,Sanjay Raul
10,10,45.0,108.0,5.0,1.0,4.5,41.66666666666667,,,,,,Sanjayan Thuraisingam
23,23,80.0,135.0,4.0,0.0,3.4782608695652173,59.25925925925925,,,,,,Sanjeev Sharma
12,12,253.0,526.0,10.0,0.0,21.083333333333332,48.09885931558935,,,,,,Sanjeeva Ranatunga
16,16,510.0,512.0,34.0,22.0,31.875,99.609375,,,,,,Sanju Samson
27,27,290.0,597.0,23.0,0.0,10.74074074074074,48.57621440536013,,,,,,Sanuar Hossain
5,5,84.0,129.0,9.0,0.0,16.8,65.11627906976744,,,,,,Saqib Ali
8,8,20.0,31.0,2.0,0.0,2.5,64.51612903225806,,,,,,Saqib Mahmood
15,15,194.0,301.0,15.0,4.0,12.933333333333334,64.45182724252491,,,,,,Saqib Zulfiqar
5,5,58.0,77.0,7.0,0.0,11.6,75.32467532467533,,,,,,Saqlain Haider
169,169,711.0,1434.0,45.0,4.0,4.207100591715976,49.58158995815899,,,,,,Saqlain Mushtaq
3,3,2.0,2.0,0.0,0.0,0.6666666666666666,100.0,,,,,,Saradindu Mukherjee
5,5,47.0,73.0,6.0,0.0,9.4,64.38356164383562,,,,,,Sarandeep Singh
2,2,11.0,20.0,1.0,0.0,5.5,55.00000000000001,,,,,,Sarel Burger
117,117,2315.0,2635.0,174.0,12.0,19.786324786324787,87.85578747628084,,,,,,Sarfaraz Ahmed
45,45,221.0,345.0,16.0,1.0,4.911111111111111,64.05797101449275,,,,,,Sarfraz Nawaz
15,15,317.0,353.0,37.0,1.0,21.133333333333333,89.80169971671388,,,,,,Saud Shakeel
48,48,139.0,230.0,10.0,2.0,2.8958333333333335,60.43478260869565,,,,,,Saurabh Netravalkar
3,3,49.0,56.0,5.0,1.0,16.333333333333332,87.5,,,,,,Saurabh Tiwary
2,2,25.0,17.0,2.0,2.0,12.5,147.05882352941177,,,,,,Sayed Shirzad
13,13,9.0,22.0,0.0,0.0,0.6923076923076923,40.909090909090914,,,,,,Scott Boland
2,2,18.0,16.0,1.0,1.0,9.0,112.5,,,,,,Scott Borthwick
2,2,9.0,13.0,0.0,0.0,4.5,69.23076923076923,,,,,,Scott Cameron
3,3,10.0,18.0,1.0,0.0,3.3333333333333335,55.55555555555556,,,,,,Scott Currie
51,51,1512.0,1675.0,116.0,15.0,29.647058823529413,90.26865671641791,,,,,,Scott Edwards
2,2,11.0,6.0,1.0,0.0,5.5,183.33333333333331,,,,,,Scott Kuggeleijn
8,8,108.0,193.0,6.0,1.0,13.5,55.95854922279793,,,,,,Scott McKechnie
181,181,4483.0,5645.0,353.0,68.0,24.76795580110497,79.41541186891054,,,,,,Scott Styris
21,21,297.0,275.0,26.0,11.0,14.142857142857142,108.0,,,,,,Sean Abbott
4,4,67.0,173.0,4.0,1.0,16.75,38.72832369942196,,,,,,Sean Davies
39,39,698.0,816.0,62.0,14.0,17.897435897435898,85.5392156862745,,,,,,Sean Ervine
5,5,32.0,67.0,3.0,0.0,6.4,47.76119402985074,,,,,,Sean Terry
155,155,4986.0,5751.0,447.0,57.0,32.16774193548387,86.697965571205,,,,,,Sean Williams
40,40,421.0,445.0,29.0,26.0,10.525,94.6067415730337,,,,,,Seekkuge Prasanna
22,22,20.0,61.0,2.0,0.0,0.9090909090909091,32.78688524590164,,,,,,Semo Kamea
20,20,419.0,751.0,48.0,2.0,20.95,55.792276964047936,,,,,,Seren Waters
57,57,1089.0,1763.0,92.0,11.0,19.105263157894736,61.769710720363015,,,,,,Sese Bau
2,2,0.0,0.0,0.0,0.0,0.0,,,,,,,Seth Rance
1,1,20.0,43.0,1.0,0.0,20.0,46.51162790697674,,,,,,Sew Shivnarine
18,18,370.0,615.0,54.0,3.0,20.555555555555557,60.16260162601627,,,,,,Sewnarine Chattergoon
32,32,10.0,29.0,0.0,0.0,0.3125,34.48275862068966,,,,,,Shabbir Ahmed
10,10,191.0,300.0,21.0,3.0,19.1,63.66666666666667,,,,,,Shabir Noori
3,3,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,Shadab Kabir
69,69,855.0,997.0,51.0,19.0,12.391304347826088,85.75727181544633,,,,,,Shadab Khan
1,1,7.0,13.0,0.0,0.0,7.0,53.84615384615385,,,,,,Shadeep Silva
1,1,16.0,26.0,2.0,0.0,16.0,61.53846153846154,,,,,,Shafiek Abrahams
3,3,41.0,91.0,2.0,0.0,13.666666666666666,45.05494505494506,,,,,,Shafiq Ahmed
24,24,430.0,408.0,27.0,24.0,17.916666666666668,105.3921568627451,,,,,,Shafiqullah
11,11,22.0,66.0,1.0,0.0,2.0,33.33333333333333,,,,,,Shafiuddin Ahmed
60,60,134.0,240.0,13.0,2.0,2.2333333333333334,55.833333333333336,,,,,,Shafiul Islam
51,51,79.0,151.0,7.0,1.0,1.5490196078431373,52.317880794701985,,,,,,Shahadat Hossain
3,3,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,Shahbaz Ahmed
5,5,21.0,38.0,0.0,0.0,4.2,55.26315789473685,,,,,,Shaheed Keshvani
2,2,62.0,108.0,0.0,0.0,31.0,57.407407407407405,,,,,,Shaheedur Rahman
52,52,196.0,239.0,17.0,7.0,3.769230769230769,82.00836820083683,,,,,,Shaheen Shah Afridi
398,398,8064.0,6892.0,730.0,351.0,20.261306532663315,117.00522344747533,,,,,,Shahid Afridi
3,3,26.0,37.0,2.0,0.0,8.666666666666666,70.27027027027027,,,,,,Shahid Ahmadzai
1,1,37.0,44.0,6.0,0.0,37.0,84.0909090909091,,,,,,Shahid Anwar
10,10,119.0,194.0,9.0,0.0,11.9,61.34020618556701,,,,,,Shahid Mahboob
17,17,25.0,43.0,3.0,0.0,1.4705882352941178,58.139534883720934,,,,,,Shahid Nazir
10,10,141.0,316.0,7.0,1.0,14.1,44.620253164556964,,,,,,Shahid Saeed
10,10,81.0,163.0,6.0,3.0,8.1,49.693251533742334,,,,,,Shahid Wasif
3,3,39.0,71.0,2.0,0.0,13.0,54.929577464788736,,,,,,Shahidullah
2,2,4.0,3.0,0.0,0.0,2.0,133.33333333333331,,,,,,Shahnawaz Dahani
20,20,362.0,682.0,36.0,0.0,18.1,53.0791788856305,,,,,,Shahriar Hossain
75,75,2201.0,3167.0,277.0,7.0,29.346666666666668,69.4979475844648,,,,,,Shahriar Nafees
2,2,0.0,0.0,0.0,0.0,0.0,,,,,,,Shahzad Altaf
1,1,4.0,12.0,0.0,0.0,4.0,33.33333333333333,,,,,,Shahzad Khan
3,3,100.0,113.0,13.0,2.0,33.333333333333336,88.49557522123894,,,,,,Shahzaib Hasan
119,119,5177.0,6673.0,414.0,92.0,43.50420168067227,77.58129776712124,,,,,,Shai Hope
40,40,1219.0,1477.0,122.0,22.0,30.475,82.53215978334461,,,,,,Shaiman Anwar
2,2,61.0,128.0,3.0,0.0,30.5,47.65625,,,,,,Shakeel Ahmed
1,1,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,Shakeel Khan
245,245,7570.0,9138.0,699.0,54.0,30.897959183673468,82.84088421974174,,,,,,Shakib Al Hasan
1,1,9.0,44.0,0.0,0.0,9.0,20.454545454545457,,,,,,Shakti Gauchan
