Match ID,Match Date,Series Name,team1 name,team1 runs_scored,team1 wickets_lost,Match Winner,Match Venue (Stadium),Match Venue (City),Match Venue (Country),team2 name, Team2 runs_scored,Team2 wickets_lost
760889,2015-05-08,England tour of Ireland  - 2015 (2015),,,,,The Village,Dublin,Ireland,England,0.0,0.0
868727,2015-05-26,Zimbabwe tour of Pakistan  - 2015 (2015),,,,Pakistan,Gaddafi Stadium,Lahore,Pakistan,Zimbabwe,334.0,5.0
868729,2015-05-29,Zimbabwe tour of Pakistan  - 2015 (2015),,,,Pakistan,Gaddafi Stadium,Lahore,Pakistan,Pakistan,269.0,4.0
868731,2015-05-31,Zimbabwe tour of Pakistan  - 2015 (2015),,,,,Gaddafi Stadium,Lahore,Pakistan,Zimbabwe,68.0,0.0
743943,2015-06-09,New Zealand tour of England  - 2015 (2015),,,,England,Edgbaston,Birmingham,England,New Zealand,198.0,10.0
743945,2015-06-12,New Zealand tour of England  - 2015 (2015),,,,New Zealand,Kennington Oval,London,England,England,365.0,9.0
743947,2015-06-14,New Zealand tour of England  - 2015 (2015),,,,New Zealand,The Rose Bowl,Southampton,England,New Zealand,306.0,7.0
743949,2015-06-17,New Zealand tour of England  - 2015 (2015),,,,England,Trent Bridge,Nottingham,England,England,350.0,3.0
870731,2015-06-18,India tour of Bangladesh  - 2015 (2015),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,India,228.0,10.0
743951,2015-06-20,New Zealand tour of England  - 2015 (2015),,,,England,Riverside Ground,Chester-le-Street,England,England,192.0,7.0
870733,2015-06-21,India tour of Bangladesh  - 2015 (2015),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,200.0,4.0
870735,2015-06-24,India tour of Bangladesh  - 2015 (2015),,,,India,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,240.0,10.0
885959,2015-07-10,India tour of Zimbabwe  - 2015 (2015),,,,India,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,251.0,7.0
817207,2015-07-10,South Africa tour of Bangladesh  - 2015 (2015),,,,South Africa,Shere Bangla National Stadium,Dhaka,Bangladesh,South Africa,164.0,2.0
860269,2015-07-11,Pakistan tour of Sri Lanka  - 2015 (2015),,,,Pakistan,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Pakistan,259.0,4.0
885965,2015-07-12,India tour of Zimbabwe  - 2015 (2015),,,,India,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,209.0,10.0
817209,2015-07-12,South Africa tour of Bangladesh  - 2015 (2015),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,167.0,3.0
885967,2015-07-14,India tour of Zimbabwe  - 2015 (2015),,,,India,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,193.0,10.0
817211,2015-07-15,South Africa tour of Bangladesh  - 2015 (2015),,,,Bangladesh,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,Bangladesh,170.0,1.0
860271,2015-07-15,Pakistan tour of Sri Lanka  - 2015 (2015),,,,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,Sri Lanka,288.0,8.0
860273,2015-07-19,Pakistan tour of Sri Lanka  - 2015 (2015),,,,Pakistan,R Premadasa Stadium,Colombo,Sri Lanka,Sri Lanka,181.0,10.0
860275,2015-07-22,Pakistan tour of Sri Lanka  - 2015 (2015),,,,Pakistan,R Premadasa Stadium,Colombo,Sri Lanka,Pakistan,257.0,3.0
860277,2015-07-26,Pakistan tour of Sri Lanka  - 2015 (2015),,,,Sri Lanka,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,Pakistan,203.0,10.0
894287,2015-08-02,New Zealand tour of Zimbabwe and South Africa  - 2015 (2015),,,,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,304.0,3.0
894289,2015-08-04,New Zealand tour of Zimbabwe and South Africa  - 2015 (2015),,,,New Zealand,Harare Sports Club,Harare,Zimbabwe,New Zealand,236.0,0.0
894291,2015-08-07,New Zealand tour of Zimbabwe and South Africa  - 2015 (2015),,,,New Zealand,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,235.0,10.0
848843,2015-08-19,New Zealand tour of Zimbabwe and South Africa  - 2015 (2015),,,,South Africa,SuperSport Park,Centurion,South Africa,New Zealand,284.0,10.0
848845,2015-08-23,New Zealand tour of Zimbabwe and South Africa  - 2015 (2015),,,,New Zealand,Senwes Park,Potchefstroom,South Africa,New Zealand,207.0,2.0
848847,2015-08-26,New Zealand tour of Zimbabwe and South Africa  - 2015 (2015),,,,South Africa,Kingsmead,Durban,South Africa,New Zealand,221.0,10.0
1030221,2016-10-20,NZ tour of India  - 2016 (2016/17),,,,New Zealand,Feroz Shah Kotla,Delhi,India,India,236.0,10.0
743973,2015-08-27,Australia tour of England and Ireland  - 2015 (2015),,,,Australia,Civil Service Cricket Club,Belfast,Ireland,Ireland,157.0,10.0
743977,2015-09-03,Australia tour of England and Ireland  - 2015 (2015),,,,Australia,The Rose Bowl,Southampton,England,England,246.0,10.0
743979,2015-09-05,Australia tour of England and Ireland  - 2015 (2015),,,,Australia,Lord's,London,England,England,245.0,10.0
743981,2015-09-08,Australia tour of England and Ireland  - 2015 (2015),,,,England,Old Trafford,Manchester,England,Australia,207.0,10.0
743983,2015-09-11,Australia tour of England and Ireland  - 2015 (2015),,,,England,Headingley,Leeds,England,England,304.0,7.0
743985,2015-09-13,Australia tour of England and Ireland  - 2015 (2015),,,,Australia,Old Trafford,Manchester,England,Australia,140.0,2.0
919607,2015-10-01,Pakistan tour of Zimbabwe  - 2015 (2015/16),,,,Pakistan,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,128.0,10.0
919609,2015-10-03,Pakistan tour of Zimbabwe  - 2015 (2015/16),,,,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Pakistan,256.0,8.0
919611,2015-10-05,Pakistan tour of Zimbabwe  - 2015 (2015/16),,,,Pakistan,Harare Sports Club,Harare,Zimbabwe,Pakistan,162.0,3.0
919613,2015-10-09,Ireland tour of Zimbabwe  - 2015 (2015/16),,,,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,222.0,8.0
903593,2015-10-11,South Africa tour of India  - 2015 (2015/16),,,,South Africa,Green Park,Kanpur,India,India,298.0,7.0
919615,2015-10-11,Ireland tour of Zimbabwe  - 2015 (2015/16),,,,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,Zimbabwe,270.0,5.0
919617,2015-10-13,Ireland tour of Zimbabwe  - 2015 (2015/16),,,,Ireland,Harare Sports Club,Harare,Zimbabwe,Ireland,189.0,8.0
903595,2015-10-14,South Africa tour of India  - 2015 (2015/16),,,,India,Holkar Cricket Stadium,Indore,India,South Africa,225.0,10.0
924627,2015-10-16,Afghanistan tour of Zimbabwe  - 2015 (2015/16),,,,Zimbabwe,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,126.0,2.0
924629,2015-10-18,Afghanistan tour of Zimbabwe  - 2015 (2015/16),,,,Afghanistan,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,213.0,10.0
903597,2015-10-18,South Africa tour of India  - 2015 (2015/16),,,,South Africa,Saurashtra Cricket Association Stadium,Rajkot,India,India,252.0,6.0
924631,2015-10-20,Afghanistan tour of Zimbabwe  - 2015 (2015/16),,,,Zimbabwe,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,229.0,4.0
924633,2015-10-22,Afghanistan tour of Zimbabwe  - 2015 (2015/16),,,,Afghanistan,Queens Sports Club,Bulawayo,Zimbabwe,Afghanistan,185.0,7.0
903599,2015-10-22,South Africa tour of India  - 2015 (2015/16),,,,India,MA Chidambaram Stadium,Chennai,India,South Africa,264.0,9.0
924635,2015-10-24,Afghanistan tour of Zimbabwe  - 2015 (2015/16),,,,Afghanistan,Queens Sports Club,Bulawayo,Zimbabwe,Zimbabwe,172.0,10.0
903601,2015-10-25,South Africa tour of India  - 2015 (2015/16),,,,South Africa,Wankhede Stadium,Mumbai,India,India,224.0,10.0
915777,2015-11-01,West Indies tour of Sri Lanka  - 2015 (2015/16),,,,Sri Lanka,R Premadasa Stadium,Colombo,Sri Lanka,Sri Lanka,164.0,9.0
915779,2015-11-04,West Indies tour of Sri Lanka  - 2015 (2015/16),,,,Sri Lanka,R Premadasa Stadium,Colombo,Sri Lanka,Sri Lanka,225.0,2.0
931390,2015-11-07,Zimbabwe tour of Bangladesh  - 2015 (2015/16),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,128.0,9.0
915781,2015-11-07,West Indies tour of Sri Lanka  - 2015 (2015/16),,,,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,Sri Lanka,180.0,5.0
931392,2015-11-09,Zimbabwe tour of Bangladesh  - 2015 (2015/16),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,183.0,10.0
931394,2015-11-11,Zimbabwe tour of Bangladesh  - 2015 (2015/16),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Zimbabwe,215.0,10.0
902641,2015-11-11,England tour of United Arab Emirates  - 2015 (2015/16),,,,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Pakistan,217.0,4.0
902643,2015-11-13,England tour of United Arab Emirates  - 2015 (2015/16),,,,England,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Pakistan,188.0,10.0
911049,2015-11-16,ICC WCL Championship  - 2015 (2015-2017/18),,,,Hong Kong,ICC Academy,Dubai,United Arab Emirates,U.A.E.,209.0,10.0
902645,2015-11-17,England tour of United Arab Emirates  - 2015 (2015/16),,,,England,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,England,210.0,4.0
911051,2015-11-18,ICC WCL Championship  - 2015 (2015-2017/18),,,,Hong Kong,ICC Academy,Dubai,United Arab Emirates,U.A.E.,146.0,10.0
902647,2015-11-20,England tour of United Arab Emirates  - 2015 (2015/16),,,,England,Dubai International Cricket Stadium,Dubai,United Arab Emirates,Pakistan,271.0,10.0
953335,2015-12-25,Zimbabwe tour of United Arab Emirates  - 2015 (2015/16),,,,Afghanistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Zimbabwe,82.0,10.0
914207,2015-12-26,Sri Lanka tour of New Zealand  - 2015 (2015/16),,,,New Zealand,Hagley Oval,Christchurch,New Zealand,New Zealand,191.0,3.0
914209,2015-12-28,Sri Lanka tour of New Zealand  - 2015 (2015/16),,,,New Zealand,Hagley Oval,Christchurch,New Zealand,New Zealand,118.0,0.0
953337,2015-12-29,Zimbabwe tour of United Arab Emirates  - 2015 (2015/16),,,,Afghanistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,254.0,6.0
914211,2015-12-31,Sri Lanka tour of New Zealand  - 2015 (2015/16),,,,Sri Lanka,Saxton Oval,Nelson,New Zealand,Sri Lanka,277.0,2.0
914213,2016-01-02,Sri Lanka tour of New Zealand  - 2015 (2015/16),,,,,Saxton Oval,Nelson,New Zealand,Sri Lanka,0.0,0.0
953339,2016-01-02,Zimbabwe tour of United Arab Emirates  - 2015 (2015/16),,,,Zimbabwe,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,58.0,10.0
953341,2016-01-04,Zimbabwe tour of United Arab Emirates  - 2015 (2015/16),,,,Zimbabwe,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,161.0,10.0
914215,2016-01-05,Sri Lanka tour of New Zealand  - 2015 (2015/16),,,,New Zealand,Bay Oval,Mount Maunganui,New Zealand,Sri Lanka,258.0,10.0
953343,2016-01-06,Zimbabwe tour of United Arab Emirates  - 2015 (2015/16),,,,Afghanistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,Afghanistan,254.0,8.0
895807,2016-01-12,India tour of Australia  - 2016 (2015/16),,,,Australia,Western Australia Cricket Association Ground,Perth,Australia,Australia,310.0,5.0
895809,2016-01-15,India tour of Australia  - 2016 (2015/16),,,,Australia,Brisbane Cricket Ground,Brisbane,Australia,Australia,309.0,3.0
1003273,2016-07-06,AFG tour of Europe  - 2016 (2016),,,,Afghanistan,Grange Cricket Club Ground,Edinburgh,Scotland,Scotland,132.0,10.0
895811,2016-01-17,India tour of Australia  - 2016 (2015/16),,,,Australia,Melbourne Cricket Ground,Melbourne,Australia,Australia,296.0,7.0
895813,2016-01-20,India tour of Australia  - 2016 (2015/16),,,,Australia,Manuka Oval,Canberra,Australia,India,323.0,10.0
895815,2016-01-23,India tour of Australia  - 2016 (2015/16),,,,India,Sydney Cricket Ground,Sydney,Australia,India,331.0,4.0
914227,2016-01-25,Pakistan tour of New Zealand  - 2016 (2015/16),,,,New Zealand,Basin Reserve,Wellington,New Zealand,Pakistan,210.0,10.0
952183,2016-01-26,ICC WCL Championship  - 2015 (2015-2017/18),,,,Hong Kong,Mission Road Ground,Mong Kok,Hong Kong,Scotland,150.0,10.0
914265,2016-01-31,Pakistan tour of New Zealand  - 2016 (2015/16),,,,New Zealand,Eden Park,Auckland,New Zealand,New Zealand,265.0,7.0
914231,2016-02-03,Australia tour of New Zealand  - 2016 (2015/16),,,,New Zealand,Eden Park,Auckland,New Zealand,Australia,148.0,10.0
800469,2016-02-03,England tour of South Africa  - 2015 (2015/16),,,,England,Mangaung Oval,Bloemfontein,South Africa,South Africa,250.0,5.0
914233,2016-02-06,Australia tour of New Zealand  - 2016 (2015/16),,,,Australia,Westpac Stadium,Wellington,New Zealand,Australia,283.0,6.0
800471,2016-02-06,England tour of South Africa  - 2015 (2015/16),,,,England,St George's Park,Gqeberha,South Africa,England,263.0,5.0
914235,2016-02-08,Australia tour of New Zealand  - 2016 (2015/16),,,,New Zealand,Seddon Park,Hamilton,New Zealand,Australia,191.0,10.0
800473,2016-02-09,England tour of South Africa  - 2015 (2015/16),,,,South Africa,SuperSport Park,Centurion,South Africa,South Africa,319.0,3.0
800475,2016-02-12,England tour of South Africa  - 2015 (2015/16),,,,South Africa,New Wanderers Stadium,Johannesburg,South Africa,South Africa,266.0,9.0
800477,2016-02-14,England tour of South Africa  - 2015 (2015/16),,,,South Africa,Newlands,Cape Town,South Africa,South Africa,237.0,5.0
932849,2016-06-03,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,West Indies,Providence Stadium,Providence,West Indies,West Indies,191.0,6.0
932851,2016-06-05,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,Australia,Providence Stadium,Providence,West Indies,Australia,117.0,4.0
932853,2016-06-07,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,South Africa,Providence Stadium,Providence,West Indies,Australia,142.0,10.0
1007649,2016-06-11,India tour of Zimbabwe  - 2016 (2016),,,,India,Harare Sports Club,Harare,Zimbabwe,India,173.0,1.0
932855,2016-06-11,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,Australia,Warner Park,Basseterre,West Indies,South Africa,252.0,10.0
1007651,2016-06-13,India tour of Zimbabwe  - 2016 (2016),,,,India,Harare Sports Club,Harare,Zimbabwe,India,129.0,2.0
932857,2016-06-13,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,West Indies,Warner Park,Basseterre,West Indies,West Indies,266.0,6.0
1007653,2016-06-15,India tour of Zimbabwe  - 2016 (2016),,,,India,Harare Sports Club,Harare,Zimbabwe,India,126.0,0.0
932859,2016-06-15,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,South Africa,Warner Park,Basseterre,West Indies,West Indies,204.0,10.0
913619,2016-06-16,Sri Lanka tour of England and Ireland  - 2016 (2016),,,,Sri Lanka,The Village,Dublin,Ireland,Ireland,216.0,10.0
913621,2016-06-18,Sri Lanka tour of England and Ireland  - 2016 (2016),,,,Sri Lanka,The Village,Dublin,Ireland,Ireland,241.0,10.0
932861,2016-06-19,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,,Kensington Oval,Bridgetown,West Indies,Australia,0.0,0.0
913623,2016-06-21,Sri Lanka tour of England and Ireland  - 2016 (2016),,,,,Trent Bridge,Nottingham,England,England,286.0,8.0
932863,2016-06-21,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,Australia,Kensington Oval,Bridgetown,West Indies,Australia,283.0,4.0
913625,2016-06-24,Sri Lanka tour of England and Ireland  - 2016 (2016),,,,England,Edgbaston,Birmingham,England,England,256.0,0.0
932865,2016-06-24,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,West Indies,Kensington Oval,Bridgetown,West Indies,South Africa,185.0,10.0
913627,2016-06-26,Sri Lanka tour of England and Ireland  - 2016 (2016),,,,,County Ground,Bristol,England,England,16.0,1.0
932867,2016-06-26,"West Indies Tri-Nation Series Australia, South Africa, West Indies - 2016 (2016)",,,,Australia,Kensington Oval,Bridgetown,West Indies,West Indies,212.0,10.0
913629,2016-06-29,Sri Lanka tour of England and Ireland  - 2016 (2016),,,,England,Kennington Oval,London,England,England,309.0,4.0
913631,2016-07-02,Sri Lanka tour of England and Ireland  - 2016 (2016),,,,England,Sophia Gardens,Cardiff,England,Sri Lanka,202.0,10.0
1003271,2016-07-04,AFG tour of Europe  - 2016 (2016),,,,,Grange Cricket Club Ground,Edinburgh,Scotland,Scotland,0.0,0.0
997963,2016-07-14,AFG tour of Europe  - 2016 (2016),,,,Ireland,Civil Service Cricket Club,Belfast,Ireland,Ireland,237.0,4.0
997965,2016-07-17,AFG tour of Europe  - 2016 (2016),,,,Afghanistan,Civil Service Cricket Club,Belfast,Ireland,Ireland,150.0,10.0
997967,2016-07-19,AFG tour of Europe  - 2016 (2016),,,,Ireland,Civil Service Cricket Club,Belfast,Ireland,Afghanistan,253.0,9.0
997993,2016-08-14,ICC WCL Championship  - 2015 (2015-2017/18),,,,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,U.A.E.,229.0,10.0
997995,2016-08-16,ICC WCL Championship  - 2015 (2015-2017/18),,,,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,Scotland,229.0,3.0
913649,2016-08-18,PAK tour of ENG  - 2016 (2016),,,,Pakistan,The Village,Dublin,Ireland,Ireland,82.0,10.0
995457,2016-08-21,Australia tour of Sri Lanka  - 2016 (2016),,,,Australia,R Premadasa Stadium,Colombo,Sri Lanka,Australia,228.0,7.0
995459,2016-08-24,Australia tour of Sri Lanka  - 2016 (2016),,,,Sri Lanka,R Premadasa Stadium,Colombo,Sri Lanka,Australia,206.0,10.0
913653,2016-08-24,PAK tour of ENG  - 2016 (2016),,,,England,The Rose Bowl,Southampton,England,England,194.0,3.0
913655,2016-08-27,PAK tour of ENG  - 2016 (2016),,,,England,Lord's,London,England,England,255.0,6.0
995461,2016-08-28,Australia tour of Sri Lanka  - 2016 (2016),,,,Australia,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Australia,227.0,8.0
913657,2016-08-30,PAK tour of ENG  - 2016 (2016),,,,England,Trent Bridge,Nottingham,England,Pakistan,275.0,10.0
995463,2016-08-31,Australia tour of Sri Lanka  - 2016 (2016),,,,Australia,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Australia,217.0,4.0
913659,2016-09-01,PAK tour of ENG  - 2016 (2016),,,,England,Headingley,Leeds,England,England,252.0,6.0
995465,2016-09-04,Australia tour of Sri Lanka  - 2016 (2016),,,,Australia,Pallekele International Cricket Stadium,Kandy,Sri Lanka,Australia,199.0,5.0
913661,2016-09-04,PAK tour of ENG  - 2016 (2016),,,,Pakistan,Sophia Gardens,Cardiff,England,Pakistan,304.0,6.0
1004283,2016-09-08,HKG in Scotland Hong Kong in Scotland - 2016 (2016),,,,,Grange Cricket Club Ground,Edinburgh,Scotland,Hong Kong,136.0,4.0
1004285,2016-09-10,HKG in Scotland Hong Kong in Scotland - 2016 (2016),,,,Scotland,Grange Cricket Club Ground,Edinburgh,Scotland,Hong Kong,213.0,10.0
936131,2016-09-25,Ireland tour of RSA  - 2016 (2016/17),,,,South Africa,Willowmoore Park,Benoni,South Africa,Ireland,148.0,10.0
1051297,2016-09-25,AFG tour of BDESH  - 2016 (2016/17),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Afghanistan,258.0,10.0
936133,2016-09-27,Ireland tour of RSA  - 2016 (2016/17),,,,Australia,Willowmoore Park,Benoni,South Africa,Australia,199.0,1.0
1051299,2016-09-28,AFG tour of BDESH  - 2016 (2016/17),,,,Afghanistan,Shere Bangla National Stadium,Dhaka,Bangladesh,Afghanistan,212.0,8.0
1050223,2016-09-30,West Indies tour of UAE  - 2016 (2016/17),,,,Pakistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,West Indies,175.0,10.0
936135,2016-09-30,Australia tour of South Africa  - 2016 (2016/17),,,,South Africa,SuperSport Park,Centurion,South Africa,South Africa,295.0,4.0
1051301,2016-10-01,AFG tour of BDESH  - 2016 (2016/17),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,Afghanistan,138.0,10.0
936137,2016-10-02,Australia tour of South Africa  - 2016 (2016/17),,,,South Africa,New Wanderers Stadium,Johannesburg,South Africa,Australia,219.0,10.0
1050225,2016-10-02,West Indies tour of UAE  - 2016 (2016/17),,,,Pakistan,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,West Indies,278.0,7.0
1050227,2016-10-05,West Indies tour of UAE  - 2016 (2016/17),,,,Pakistan,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,West Indies,172.0,10.0
936139,2016-10-05,Australia tour of South Africa  - 2016 (2016/17),,,,South Africa,Kingsmead,Durban,South Africa,South Africa,372.0,6.0
1029819,2016-10-07,England tour of BDESH  - 2016 (2016/17),,,,England,Shere Bangla National Stadium,Dhaka,Bangladesh,Bangladesh,288.0,10.0
936141,2016-10-09,Australia tour of South Africa  - 2016 (2016/17),,,,South Africa,St George's Park,Gqeberha,South Africa,South Africa,168.0,4.0
1029821,2016-10-09,England tour of BDESH  - 2016 (2016/17),,,,Bangladesh,Shere Bangla National Stadium,Dhaka,Bangladesh,England,204.0,10.0
1029823,2016-10-12,England tour of BDESH  - 2016 (2016/17),,,,England,Zahur Ahmed Chowdhury Stadium,Chattogram,Bangladesh,England,278.0,6.0
936143,2016-10-12,Australia tour of South Africa  - 2016 (2016/17),,,,South Africa,Newlands,Cape Town,South Africa,Australia,296.0,10.0
1030219,2016-10-16,NZ tour of India  - 2016 (2016/17),,,,India,Himachal Pradesh Cricket Association Stadium,Dharamsala,India,India,194.0,4.0
1030223,2016-10-23,NZ tour of India  - 2016 (2016/17),,,,India,Punjab Cricket Association Stadium,Chandigarh,India,India,289.0,3.0
1030225,2016-10-26,NZ tour of India  - 2016 (2016/17),,,,New Zealand,JSCA International Stadium Complex,Ranchi,India,India,241.0,10.0
1030227,2016-10-29,NZ tour of India  - 2016 (2016/17),,,,India,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,New Zealand,79.0,10.0
1026847,2016-11-04,PNG tour of Hong Kong  - 2016 (2016/17),,,,Hong Kong,Mission Road Ground,Mong Kok,Hong Kong,P.N.G.,163.0,10.0
1026849,2016-11-06,PNG tour of Hong Kong  - 2016 (2016/17),,,,P.N.G.,Mission Road Ground,Mong Kok,Hong Kong,Hong Kong,187.0,10.0
1026851,2016-11-08,PNG tour of Hong Kong  - 2016 (2016/17),,,,Hong Kong,Mission Road Ground,Mong Kok,Hong Kong,Hong Kong,181.0,3.0
1059710,2016-11-14,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",,,,Sri Lanka,Harare Sports Club,Harare,Zimbabwe,Sri Lanka,155.0,2.0
1059711,2016-11-16,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",,,,West Indies,Harare Sports Club,Harare,Zimbabwe,Sri Lanka,165.0,10.0
1059712,2016-11-19,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",,,,,Queens Sports Club,Bulawayo,Zimbabwe,West Indies,257.0,8.0
1059713,2016-11-21,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",,,,,Queens Sports Club,Bulawayo,Zimbabwe,Sri Lanka,0.0,0.0
1059714,2016-11-23,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",,,,Sri Lanka,Queens Sports Club,Bulawayo,Zimbabwe,West Indies,329.0,9.0
1083447,2017-03-28,SL v BDESH  - 2017 (2016/17),,,,,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,Bangladesh,0.0,0.0
1059715,2016-11-25,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",,,,Zimbabwe,Queens Sports Club,Bulawayo,Zimbabwe,West Indies,124.0,5.0
1059716,2016-11-27,"Zimbabwe Tri-Nation Series Sri Lanka, West Indies, Zimbabwe - 2016 (2016/17)",,,,Sri Lanka,Queens Sports Club,Bulawayo,Zimbabwe,Sri Lanka,166.0,4.0
1001371,2016-12-04,NZ tour of AUS  - 2016 (2016/17),,,,Australia,Sydney Cricket Ground,Sydney,Australia,New Zealand,256.0,10.0
1001373,2016-12-06,NZ tour of AUS  - 2016 (2016/17),,,,Australia,Manuka Oval,Canberra,Australia,New Zealand,262.0,10.0
1001375,2016-12-09,NZ tour of AUS  - 2016 (2016/17),,,,Australia,Melbourne Cricket Ground,Melbourne,Australia,New Zealand,147.0,10.0
1019973,2016-12-26,Bangladesh tour of New Zealand  - 2016 (2016/17),,,,New Zealand,Hagley Oval,Christchurch,New Zealand,Bangladesh,264.0,9.0
1019975,2016-12-29,Bangladesh tour of New Zealand  - 2016 (2016/17),,,,New Zealand,Saxton Oval,Nelson,New Zealand,Bangladesh,184.0,10.0
1019977,2016-12-31,Bangladesh tour of New Zealand  - 2016 (2016/17),,,,New Zealand,Saxton Oval,Nelson,New Zealand,New Zealand,239.0,2.0
1000887,2017-01-13,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),,,,Australia,Brisbane Cricket Ground,Brisbane,Australia,Pakistan,176.0,10.0
1000889,2017-01-15,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),,,,Pakistan,Melbourne Cricket Ground,Melbourne,Australia,Pakistan,221.0,4.0
1034819,2017-01-15,England tour of India  - 2016 (2016/17),,,,India,Maharashtra Cricket Association Stadium,Pune,India,India,356.0,7.0
1020037,2017-03-01,NZ v SA  - 2017 (2016/17),,,,New Zealand,Seddon Park,Hamilton,New Zealand,New Zealand,280.0,3.0
1000891,2017-01-19,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),,,,Australia,Western Australia Cricket Association Ground,Perth,Australia,Australia,265.0,3.0
1034821,2017-01-19,England tour of India  - 2016 (2016/17),,,,India,Barabati Stadium,Cuttack,India,England,366.0,8.0
1000893,2017-01-22,PAK tour of AUS in Australia/New Zealand - 2016 (2016/17),,,,Australia,Sydney Cricket Ground,Sydney,Australia,Pakistan,267.0,10.0
1078659,2017-01-22,"UAE Tri  Series Hong Kong, Scotland, United Arab Emirates - 2017 (2016/17)",,,,Hong Kong,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,Hong Kong,206.0,3.0
1034823,2017-01-22,England tour of India  - 2016 (2016/17),,,,England,Eden Gardens,Kolkata,India,India,316.0,9.0
